,id,user_id,view_id,room_id,roomuser_id,participant_id,deleted_at,updated_at,registered_at
17696,17843,12332,17478,12200,16390,b095bf2c,2022-05-16 12:50:01.439,2022-05-16 12:50:01.439,2022-05-16 12:48:04.842
17697,17844,7091,17479,12206,16405,96403354,2022-05-16 13:33:02.017,2022-05-16 13:33:02.017,2022-05-16 12:48:08.107
17698,17845,20340,17480,12074,16403,00020340,2022-05-16 12:48:20.749,2022-05-16 12:48:20.749,2022-05-16 12:48:16.651
17699,17846,20340,17481,12074,16403,00020340,2022-05-16 12:48:45.347,2022-05-16 12:48:45.347,2022-05-16 12:48:25.260
17700,17847,13732,17482,12213,16406,d56d5fd1,2022-05-16 12:50:11.530,2022-05-16 12:50:11.530,2022-05-16 12:49:53.073
17701,17848,18350,17483,12208,16333,15e59d57,2022-05-16 12:52:41.347,2022-05-16 12:52:41.347,2022-05-16 12:50:09.853
17702,17849,13732,17484,12206,16384,d87d779a,2022-05-16 12:57:07.531,2022-05-16 12:57:07.531,2022-05-16 12:50:15.946
17703,17850,20343,17485,12074,16407,00020343,2022-05-16 12:51:07.515,2022-05-16 12:51:07.515,2022-05-16 12:50:31.558
17704,17851,18653,17486,12197,16408,ea79da36,2022-05-16 12:51:49.292,2022-05-16 12:51:49.292,2022-05-16 12:50:42.635
17705,17852,18350,17487,12074,16340,00018350,2022-05-16 12:53:46.610,2022-05-16 12:53:46.610,2022-05-16 12:50:46.407
17706,17853,20343,17488,12074,16407,00020343,2022-05-16 12:51:53.054,2022-05-16 12:51:53.054,2022-05-16 12:51:23.124
17707,17854,12332,17489,12200,16390,6dacfedf,2022-05-16 13:45:11.768,2022-05-16 13:45:11.768,2022-05-16 12:52:02.399
17708,17855,20313,17490,12248,16368,293c0b97,2022-05-16 13:18:34.209,2022-05-16 13:18:34.209,2022-05-16 12:52:06.532
17709,17856,6779,17491,12074,16307,00006779,2022-05-16 12:53:21.519,2022-05-16 12:53:21.519,2022-05-16 12:52:12.547
17710,17857,18653,17492,12074,16323,00018653,2022-05-16 12:52:20.607,2022-05-16 12:52:20.607,2022-05-16 12:52:13.349
17711,17858,20279,17493,12213,16380,9f97766b,2022-05-16 12:52:34.248,2022-05-16 12:52:34.248,2022-05-16 12:52:26.122
17712,17859,6679,17494,12200,16246,c7938ffe,2022-05-16 12:53:43.192,2022-05-16 12:53:43.192,2022-05-16 12:52:40.768
17713,17860,66,17495,12198,16409,39166691,2022-05-16 12:54:23.733,2022-05-16 12:54:23.733,2022-05-16 12:52:58.198
17714,17861,18653,17496,12197,16408,cbe65a7d,2022-05-16 12:53:47.838,2022-05-16 12:53:47.838,2022-05-16 12:53:18.432
17715,17862,6779,17497,12203,16383,125a90f3,2022-05-16 12:55:00.108,2022-05-16 12:55:00.108,2022-05-16 12:53:37.748
17716,17863,6679,17498,12203,16249,edcb4fbc,2022-05-16 12:54:51.025,2022-05-16 12:54:51.025,2022-05-16 12:53:52.553
17717,17864,18350,17499,12074,16340,00018350,2022-05-16 12:55:01.393,2022-05-16 12:55:01.393,2022-05-16 12:54:01.336
17718,17865,18350,17500,12200,16410,d20ca1bf,2022-05-16 12:55:40.043,2022-05-16 12:55:40.043,2022-05-16 12:54:20.786
17719,17866,20279,17501,12213,16380,5d289815,2022-05-16 12:54:52.240,2022-05-16 12:54:52.240,2022-05-16 12:54:24.752
17720,17867,2761,17502,12209,16411,d2d05f57,2022-05-16 15:09:13.683,2022-05-16 15:09:13.683,2022-05-16 12:54:30.145
17721,17868,18653,17503,12197,16408,d9e29b9c,2022-05-16 12:59:23.635,2022-05-16 12:59:23.635,2022-05-16 12:55:03.660
17722,17869,6679,17504,12203,16249,918d63ec,2022-05-16 12:55:10.369,2022-05-16 12:55:10.370,2022-05-16 12:55:07.922
17723,17870,20279,17501,12200,16412,2e09da41,2022-05-16 13:45:06.777,2022-05-16 13:45:06.777,2022-05-16 12:55:19.042
17724,17871,6679,17505,12201,16247,607532c4,2022-05-16 12:55:22.751,2022-05-16 12:55:22.751,2022-05-16 12:55:20.154
17725,17872,18350,17506,12200,16410,809e7bbb,2022-05-16 12:59:04.078,2022-05-16 12:59:04.078,2022-05-16 12:56:38.259
17726,17873,6679,17507,12197,16243,5d32916d,2022-05-16 12:59:23.953,2022-05-16 12:59:23.954,2022-05-16 12:56:47.303
17727,17874,6779,17508,12200,16413,ec46fe61,2022-05-16 13:45:03.739,2022-05-16 13:45:03.739,2022-05-16 12:57:40.332
17728,17875,13732,17509,12197,16414,0e9e49fd,2022-05-16 12:58:23.887,2022-05-16 12:58:23.887,2022-05-16 12:58:16.356
17729,17876,20266,17510,12200,16415,4e7a719f,2022-05-16 13:02:39.014,2022-05-16 13:02:39.014,2022-05-16 12:58:20.234
17730,17877,13732,17511,12209,16398,7b252348,2022-05-16 12:59:07.161,2022-05-16 12:59:07.161,2022-05-16 12:58:30.521
17731,17878,18350,17513,12200,16410,617bb8c7,2022-05-16 12:59:36.231,2022-05-16 12:59:36.231,2022-05-16 12:59:21.163
17732,17879,18653,17512,12206,16416,fd04248b,2022-05-16 13:33:03.147,2022-05-16 13:33:03.147,2022-05-16 12:59:22.314
17733,17880,13732,17514,12206,16384,e552f8ed,2022-05-16 13:01:18.141,2022-05-16 13:01:18.141,2022-05-16 13:00:26.584
17734,17881,18350,17515,12200,16410,b8722792,2022-05-16 13:25:09.820,2022-05-16 13:25:09.820,2022-05-16 13:00:28.990
17735,17882,13732,17516,12209,16398,d801ef61,2022-05-16 13:02:56.728,2022-05-16 13:02:56.728,2022-05-16 13:01:58.103
17736,17883,18250,17517,12209,16391,abbea328,2022-05-16 15:09:39.720,2022-05-16 15:09:39.720,2022-05-16 13:02:40.241
17737,17884,13732,17518,12200,16417,65c20baa,2022-05-16 13:06:46.796,2022-05-16 13:06:46.796,2022-05-16 13:03:06.195
17738,17885,18350,17519,12074,16340,00018350,2022-05-16 13:03:51.793,2022-05-16 13:03:51.793,2022-05-16 13:03:12.739
17739,17886,20349,17520,12252,16418,830f2c56,2022-05-16 13:10:21.902,2022-05-16 13:10:21.902,2022-05-16 13:04:53.232
17740,17887,20266,17521,12203,16395,1eade15b,2022-05-16 13:06:35.189,2022-05-16 13:06:35.190,2022-05-16 13:06:21.649
17741,17888,13732,17522,12206,16384,1f1b6c8d,2022-05-16 13:13:11.981,2022-05-16 13:13:11.981,2022-05-16 13:06:53.283
17742,17889,20266,17523,12203,16395,de7083ac,2022-05-16 13:07:42.435,2022-05-16 13:07:42.435,2022-05-16 13:07:30.936
17743,17890,20266,17524,12200,16415,81cc35f7,2022-05-16 13:45:00.357,2022-05-16 13:45:00.357,2022-05-16 13:08:03.283
17744,17891,621,17525,12248,16362,21313687,2022-05-16 14:09:49.275,2022-05-16 14:09:49.276,2022-05-16 13:18:30.181
17745,17892,20313,17526,12248,16368,3d860dce,2022-05-16 13:30:18.861,2022-05-16 13:30:18.861,2022-05-16 13:18:38.311
17746,17893,20324,17527,12206,16387,0d2971c2,2022-05-16 13:32:58.781,2022-05-16 13:32:58.781,2022-05-16 13:19:48.271
17747,17894,6679,17528,12253,16419,00006679,2022-05-16 13:20:22.215,2022-05-16 13:20:22.215,2022-05-16 13:19:55.245
17748,17895,6679,17529,12253,16419,00006679,2022-05-16 13:21:19.085,2022-05-16 13:21:19.085,2022-05-16 13:21:13.143
17749,17896,6679,17530,12253,16419,00006679,2022-05-16 13:23:51.232,2022-05-16 13:23:51.232,2022-05-16 13:21:20.216
17750,17897,6679,17531,12253,16419,00006679,2022-05-16 13:23:54.396,2022-05-16 13:23:54.396,2022-05-16 13:23:51.449
17751,17898,18350,17532,12200,16410,d2ad3d2f,2022-05-16 13:45:10.713,2022-05-16 13:45:10.713,2022-05-16 13:25:29.266
17752,17899,3226,17444,12209,16314,15e356a3,2022-05-16 13:36:46.519,2022-05-16 13:36:46.519,2022-05-16 13:26:24.570
17753,17900,7117,17533,869,1620,f352ba60,2022-05-16 17:09:42.512,2022-05-16 17:09:42.512,2022-05-16 13:28:36.024
17754,17901,20313,17534,12248,16368,3d860dce,2022-05-16 14:11:00.073,2022-05-16 14:11:00.073,2022-05-16 13:30:21.225
17755,17902,2125,17477,12254,16420,00238add,2022-05-16 13:33:10.192,2022-05-16 13:33:10.192,2022-05-16 13:33:02.672
17756,17903,2125,17535,12255,16421,2e58a935,2022-05-16 13:35:22.747,2022-05-16 13:35:22.748,2022-05-16 13:33:27.452
17757,17904,20324,17536,12255,16422,77c64ca2,2022-05-16 13:57:54.267,2022-05-16 13:57:54.267,2022-05-16 13:35:00.443
17758,17905,7091,17537,12255,16423,87720342,2022-05-16 14:21:41.732,2022-05-16 14:21:41.732,2022-05-16 13:35:32.016
17759,17906,2125,17535,12255,16421,f19fccb3,2022-05-16 14:21:35.569,2022-05-16 14:21:35.569,2022-05-16 13:35:40.060
17760,17907,6679,17538,12253,16419,00006679,2022-05-16 13:41:34.121,2022-05-16 13:41:34.122,2022-05-16 13:37:41.078
17761,17908,3226,17539,12209,16314,15e356a3,2022-05-16 13:37:43.805,2022-05-16 13:37:43.805,2022-05-16 13:37:41.885
17762,17909,3226,17540,12209,16314,cd1c6415,2022-05-16 14:08:18.029,2022-05-16 14:08:18.029,2022-05-16 13:37:53.361
17763,17910,7390,17541,12256,16424,0d8719fb,2022-05-16 13:50:39.966,2022-05-16 13:50:39.966,2022-05-16 13:38:14.676
17764,17911,14159,17542,12257,16425,2fac69e7,2022-05-16 14:00:25.578,2022-05-16 14:00:25.578,2022-05-16 13:52:18.880
17765,17912,6679,17543,12257,16426,ae65a538,2022-05-16 14:03:34.550,2022-05-16 14:03:34.550,2022-05-16 13:53:44.155
17766,17913,18965,17544,12258,16427,6f9dd797,2022-05-16 14:22:09.435,2022-05-16 14:22:09.435,2022-05-16 13:55:57.648
17767,17914,18966,17545,12258,16428,bd4dd468,2022-05-16 14:21:09.422,2022-05-16 14:21:09.422,2022-05-16 13:56:41.396
17768,17915,18966,17546,12258,16428,54165b8a,2022-05-16 14:21:24.649,2022-05-16 14:21:24.649,2022-05-16 14:21:12.095
17769,17916,18966,17547,12258,16428,c2a6626a,2022-05-16 15:53:54.576,2022-05-16 15:53:54.576,2022-05-16 14:21:29.102
17770,17917,18965,17548,12258,16427,9d37faa0,2022-05-16 14:25:08.451,2022-05-16 14:25:08.451,2022-05-16 14:22:48.447
17771,17918,18965,17549,12258,16427,9d37faa0,2022-05-16 14:25:23.946,2022-05-16 14:25:23.947,2022-05-16 14:25:16.647
17772,17919,18965,17550,12258,16427,4f46d9ba,2022-05-16 15:53:52.640,2022-05-16 15:53:52.640,2022-05-16 14:26:03.704
17773,17920,7071,17551,12259,16429,568763f3,2022-05-16 15:15:44.057,2022-05-16 15:15:44.057,2022-05-16 14:53:39.929
17774,17921,20369,17552,12259,16430,2abec066,2022-05-16 15:15:50.365,2022-05-16 15:15:50.366,2022-05-16 14:55:22.807
17775,17922,20371,17553,12259,16431,28928a73,2022-05-16 15:15:45.848,2022-05-16 15:15:45.848,2022-05-16 14:56:46.288
17776,17923,20372,17554,12259,16432,18b4d869,2022-05-16 15:15:47.878,2022-05-16 15:15:47.879,2022-05-16 14:57:44.747
17777,17924,18546,17555,12074,16305,00018546,2022-05-16 15:13:14.455,2022-05-16 15:13:14.455,2022-05-16 15:11:34.263
17778,17925,19429,17558,12260,16433,a752ae3f,2022-05-16 15:57:44.605,2022-05-16 15:57:44.605,2022-05-16 15:41:48.428
17779,17926,19429,17559,12261,16434,bf05f2a7,2022-05-16 17:27:13.173,2022-05-16 17:27:13.173,2022-05-16 17:00:05.324
17780,17927,7117,17560,869,1620,f352ba60,2022-05-16 17:13:30.349,2022-05-16 17:13:30.349,2022-05-16 17:12:50.425
17781,17928,35,17561,12264,16437,b6d44b77,2022-05-17 00:52:27.704,2022-05-17 00:52:27.704,2022-05-17 00:52:04.468
17782,17929,20455,17562,12266,16439,82357f91,2022-05-17 09:47:25.516,2022-05-17 09:47:25.516,2022-05-17 09:29:18.152
17783,17930,20459,17563,12266,16440,0f1e925e,2022-05-17 09:46:45.796,2022-05-17 09:46:45.796,2022-05-17 09:33:03.404
17784,17931,20463,17564,12266,16441,b6cc11d6,2022-05-17 09:46:30.752,2022-05-17 09:46:30.752,2022-05-17 09:41:19.652
17785,17932,20474,17565,12267,16442,cb255f70,2022-05-17 10:41:56.599,2022-05-17 10:41:56.599,2022-05-17 10:41:38.937
17786,17933,663,17566,12269,16444,2b251c2d,2022-05-17 13:40:25.443,2022-05-17 13:40:25.443,2022-05-17 11:03:22.516
17787,17934,20481,17567,12270,16445,ab1d757b,2022-05-17 11:15:00.072,2022-05-17 11:15:00.072,2022-05-17 11:11:13.239
17788,17935,20481,17568,12271,16446,293a540d,2022-05-17 11:19:17.338,2022-05-17 11:19:17.338,2022-05-17 11:16:37.587
17789,17936,20481,17569,12273,16448,24bc359c,2022-05-17 11:19:36.537,2022-05-17 11:19:36.537,2022-05-17 11:19:27.834
17790,17937,20481,17570,12274,16449,94fea77c,2022-05-17 11:24:03.655,2022-05-17 11:24:03.656,2022-05-17 11:22:09.003
17791,17938,20481,17571,12275,16450,349c7579,2022-05-17 11:24:52.989,2022-05-17 11:24:52.989,2022-05-17 11:24:22.268
17792,17939,20264,17572,12276,16451,5bf7353c,2022-05-17 13:32:00.071,2022-05-17 13:32:00.071,2022-05-17 11:31:09.551
17793,17940,18637,17573,12219,16452,00018637,2022-05-17 11:32:53.676,2022-05-17 11:32:53.676,2022-05-17 11:32:33.570
17794,17941,18637,17574,12219,16452,00018637,2022-05-17 11:33:11.525,2022-05-17 11:33:11.525,2022-05-17 11:32:58.428
17795,17942,3086,17575,12219,16453,00003086,2022-05-17 11:35:41.580,2022-05-17 11:35:41.580,2022-05-17 11:35:01.291
17796,17943,3086,17576,12219,16453,00003086,2022-05-17 11:36:57.338,2022-05-17 11:36:57.338,2022-05-17 11:35:44.077
17797,17944,20283,17577,12276,16454,736570a9,2022-05-17 13:30:54.355,2022-05-17 13:30:54.355,2022-05-17 11:36:22.970
17798,17945,3086,17576,12219,16453,00003086,2022-05-17 11:38:00.442,2022-05-17 11:38:00.442,2022-05-17 11:37:03.187
17799,17946,20476,17578,12219,16455,00020476,2022-05-17 11:37:58.756,2022-05-17 11:37:58.756,2022-05-17 11:37:54.476
17800,17947,20476,17578,12219,16455,00020476,2022-05-17 11:38:22.760,2022-05-17 11:38:22.760,2022-05-17 11:38:09.463
17801,17948,3086,17579,12219,16453,00003086,2022-05-17 11:41:05.877,2022-05-17 11:41:05.877,2022-05-17 11:38:15.163
17802,17949,20410,17580,12219,16456,00020410,2022-05-17 11:40:28.474,2022-05-17 11:40:28.474,2022-05-17 11:39:58.399
17803,17950,1,17581,12219,16457,00000001,2022-05-17 11:40:10.791,2022-05-17 11:40:10.791,2022-05-17 11:40:02.663
17804,17951,1,17582,12219,16457,00000001,2022-05-17 11:40:29.313,2022-05-17 11:40:29.313,2022-05-17 11:40:21.174
17805,17952,3086,17579,12219,16453,00003086,2022-05-17 11:42:55.655,2022-05-17 11:42:55.655,2022-05-17 11:40:37.382
17806,17953,1,17583,12219,16457,00000001,2022-05-17 11:41:12.432,2022-05-17 11:41:12.432,2022-05-17 11:40:49.307
17807,17954,16285,17584,12219,16458,00016285,2022-05-17 11:42:34.085,2022-05-17 11:42:34.085,2022-05-17 11:42:08.181
17808,17955,16285,17585,12219,16458,00016285,2022-05-17 11:42:43.627,2022-05-17 11:42:43.627,2022-05-17 11:42:38.698
17809,17956,16285,17586,12219,16458,00016285,2022-05-17 11:43:26.235,2022-05-17 11:43:26.235,2022-05-17 11:42:49.299
17810,17957,6561,17587,12219,16459,00006561,2022-05-17 11:48:00.303,2022-05-17 11:48:00.303,2022-05-17 11:42:54.160
17811,17958,1732,17588,12219,16460,00001732,2022-05-17 11:43:54.576,2022-05-17 11:43:54.576,2022-05-17 11:43:50.549
17812,17959,35,17589,12219,16461,00000035,2022-05-17 11:49:06.009,2022-05-17 11:49:06.009,2022-05-17 11:43:59.090
17813,17960,3086,17590,12219,16453,00003086,2022-05-17 11:44:34.447,2022-05-17 11:44:34.447,2022-05-17 11:44:12.205
17814,17961,20410,17591,12219,16456,00020410,2022-05-17 11:45:59.105,2022-05-17 11:45:59.105,2022-05-17 11:45:45.072
17815,17962,20451,17592,12219,16462,00020451,2022-05-17 11:48:27.983,2022-05-17 11:48:27.983,2022-05-17 11:47:05.056
17816,17963,1,17593,12219,16457,00000001,2022-05-17 11:47:34.842,2022-05-17 11:47:34.842,2022-05-17 11:47:14.690
17817,17964,9384,17595,12219,16463,00009384,2022-05-17 11:50:22.499,2022-05-17 11:50:22.499,2022-05-17 11:48:23.073
17818,17965,20451,17596,12219,16462,00020451,2022-05-17 12:13:27.512,2022-05-17 12:13:27.512,2022-05-17 11:49:43.049
17819,17966,20488,17597,12219,16464,00020488,2022-05-17 11:50:24.530,2022-05-17 11:50:24.531,2022-05-17 11:50:07.465
17820,17967,1961,17598,12219,16465,00001961,2022-05-17 11:57:53.781,2022-05-17 11:57:53.781,2022-05-17 11:50:19.530
17821,17968,20490,17599,12219,16466,00020490,2022-05-17 11:58:45.905,2022-05-17 11:58:45.905,2022-05-17 11:50:35.506
17822,17969,20312,17600,12219,16467,00020312,2022-05-17 11:51:03.180,2022-05-17 11:51:03.180,2022-05-17 11:50:38.974
17823,17970,35,17601,12219,16461,00000035,2022-05-17 11:57:37.024,2022-05-17 11:57:37.024,2022-05-17 11:50:43.995
17824,17971,20306,17602,12219,16468,00020306,2022-05-17 11:51:38.383,2022-05-17 11:51:38.384,2022-05-17 11:51:14.065
17825,17972,6107,17603,12219,16469,00006107,2022-05-17 11:52:54.362,2022-05-17 11:52:54.362,2022-05-17 11:51:28.354
17826,17973,14275,17604,12219,16470,00014275,2022-05-17 13:17:15.897,2022-05-17 13:17:15.898,2022-05-17 11:52:03.282
17827,17974,20494,17605,12219,16471,00020494,2022-05-17 11:53:22.525,2022-05-17 11:53:22.525,2022-05-17 11:52:43.495
17828,17975,20493,17606,12219,16472,00020493,2022-05-17 11:53:18.219,2022-05-17 11:53:18.219,2022-05-17 11:52:57.256
17829,17976,6561,17607,12219,16459,00006561,2022-05-17 13:26:04.524,2022-05-17 13:26:04.524,2022-05-17 11:53:38.756
17830,17977,14275,17608,12219,16470,00014275,2022-05-17 12:17:32.436,2022-05-17 12:17:32.436,2022-05-17 11:54:09.934
17831,17978,20496,17609,12219,16473,00020496,2022-05-17 11:54:38.904,2022-05-17 11:54:38.904,2022-05-17 11:54:12.981
17832,17979,20495,17610,12219,16474,00020495,2022-05-17 11:54:46.101,2022-05-17 11:54:46.101,2022-05-17 11:54:23.160
17833,17980,104,17611,12219,16475,00000104,2022-05-17 11:57:43.536,2022-05-17 11:57:43.536,2022-05-17 11:54:29.351
17834,17981,20489,17612,12219,16476,00020489,2022-05-17 11:54:50.993,2022-05-17 11:54:50.993,2022-05-17 11:54:30.027
17835,17982,20489,17613,12219,16476,00020489,2022-05-17 11:55:19.325,2022-05-17 11:55:19.325,2022-05-17 11:54:51.366
17836,17983,2,17615,12219,16477,00000002,2022-05-17 11:55:30.223,2022-05-17 11:55:30.223,2022-05-17 11:55:25.269
17837,17984,2,17616,12219,16477,00000002,2022-05-17 13:26:36.224,2022-05-17 13:26:36.224,2022-05-17 11:55:32.330
17838,17985,1,17614,12219,16457,00000001,2022-05-17 11:56:13.821,2022-05-17 11:56:13.821,2022-05-17 11:56:06.690
17839,17986,20498,17617,12219,16478,00020498,2022-05-17 11:56:41.311,2022-05-17 11:56:41.311,2022-05-17 11:56:25.372
17840,17987,1,17618,12219,16457,00000001,2022-05-17 12:00:56.195,2022-05-17 12:00:56.195,2022-05-17 11:56:26.945
17841,17988,20498,17619,12219,16478,00020498,2022-05-17 11:56:55.354,2022-05-17 11:56:55.354,2022-05-17 11:56:43.496
17842,17989,20498,17620,12219,16478,00020498,2022-05-17 11:57:14.762,2022-05-17 11:57:14.762,2022-05-17 11:56:56.815
17843,17990,20410,17621,12219,16456,00020410,2022-05-17 12:00:16.227,2022-05-17 12:00:16.227,2022-05-17 11:57:29.852
17844,17991,35,17622,12219,16461,00000035,2022-05-17 12:54:00.947,2022-05-17 12:54:00.948,2022-05-17 11:57:40.565
17845,17992,104,17623,12219,16475,00000104,2022-05-17 11:58:32.780,2022-05-17 11:58:32.780,2022-05-17 11:57:46.655
17846,17993,20499,17624,12219,16479,00020499,2022-05-17 11:57:58.396,2022-05-17 11:57:58.396,2022-05-17 11:57:50.430
17847,17994,20499,17625,12219,16479,00020499,2022-05-17 12:00:30.095,2022-05-17 12:00:30.095,2022-05-17 11:57:59.077
17848,17995,18983,17626,12219,16480,00018983,2022-05-17 13:05:59.260,2022-05-17 13:05:59.260,2022-05-17 11:58:01.334
17849,17996,18546,17627,12219,16481,00018546,2022-05-17 11:58:37.329,2022-05-17 11:58:37.329,2022-05-17 11:58:15.297
17850,17997,1961,17598,12219,16465,00001961,2022-05-17 11:58:26.967,2022-05-17 11:58:26.967,2022-05-17 11:58:25.867
17851,17998,1961,17628,12219,16465,00001961,2022-05-17 11:58:48.645,2022-05-17 11:58:48.645,2022-05-17 11:58:29.521
17852,17999,20494,17629,12219,16471,00020494,2022-05-17 11:59:02.973,2022-05-17 11:59:02.973,2022-05-17 11:58:30.811
17853,18000,104,17630,12219,16475,00000104,2022-05-17 12:46:37.539,2022-05-17 12:46:37.539,2022-05-17 11:58:35.938
17854,18001,6107,17631,12219,16469,00006107,2022-05-17 13:07:36.453,2022-05-17 13:07:36.453,2022-05-17 11:58:41.496
17855,18002,18546,17632,12219,16481,00018546,2022-05-17 12:50:25.270,2022-05-17 12:50:25.270,2022-05-17 11:58:42.304
17856,18003,1961,17633,12219,16465,00001961,2022-05-17 12:14:31.659,2022-05-17 12:14:31.660,2022-05-17 11:58:51.849
17857,18004,16666,17634,12219,16482,00016666,2022-05-17 13:26:06.181,2022-05-17 13:26:06.181,2022-05-17 11:59:09.394
17858,18005,20496,17635,12219,16473,00020496,2022-05-17 11:59:32.255,2022-05-17 11:59:32.255,2022-05-17 11:59:10.739
17859,18006,20498,17636,12219,16478,00020498,2022-05-17 11:59:40.316,2022-05-17 11:59:40.316,2022-05-17 11:59:33.363
17860,18007,20498,17637,12219,16478,00020498,2022-05-17 12:00:00.492,2022-05-17 12:00:00.492,2022-05-17 11:59:41.612
17861,18008,19849,17638,12219,16483,00019849,2022-05-17 13:02:05.429,2022-05-17 13:02:05.429,2022-05-17 12:00:04.590
17862,18009,20489,17639,12219,16476,00020489,2022-05-17 12:00:17.011,2022-05-17 12:00:17.012,2022-05-17 12:00:06.974
17863,18010,17734,17640,12219,16484,00017734,2022-05-17 12:01:09.444,2022-05-17 12:01:09.444,2022-05-17 12:00:09.191
17864,18011,9384,17642,12219,16463,00009384,2022-05-17 12:03:11.025,2022-05-17 12:03:11.026,2022-05-17 12:00:10.018
17865,18012,7436,17641,12219,16485,00007436,2022-05-17 12:01:16.888,2022-05-17 12:01:16.888,2022-05-17 12:00:10.843
17866,18013,20501,17643,12219,16486,00020501,2022-05-17 12:01:05.843,2022-05-17 12:01:05.843,2022-05-17 12:00:16.874
17867,18014,20489,17644,12219,16476,00020489,2022-05-17 12:00:50.214,2022-05-17 12:00:50.214,2022-05-17 12:00:17.203
17868,18015,20502,17645,12219,16487,00020502,2022-05-17 12:18:13.113,2022-05-17 12:18:13.113,2022-05-17 12:00:17.557
17869,18016,15991,17646,12219,16488,00015991,2022-05-17 12:15:31.140,2022-05-17 12:15:31.140,2022-05-17 12:00:27.727
17870,18017,20490,17647,12219,16466,00020490,2022-05-17 12:11:42.620,2022-05-17 12:11:42.620,2022-05-17 12:00:31.140
17871,18018,20495,17648,12219,16474,00020495,2022-05-17 12:00:39.115,2022-05-17 12:00:39.115,2022-05-17 12:00:34.084
17872,18019,15990,17649,12219,16489,00015990,2022-05-17 12:39:01.741,2022-05-17 12:39:01.741,2022-05-17 12:00:35.874
17873,18020,18192,17650,12219,16490,00018192,2022-05-17 13:18:44.925,2022-05-17 13:18:44.925,2022-05-17 12:00:43.340
17874,18021,20503,17651,12219,16491,00020503,2022-05-17 12:01:01.360,2022-05-17 12:01:01.360,2022-05-17 12:00:44.405
17875,18022,20495,17652,12219,16474,00020495,2022-05-17 12:15:13.463,2022-05-17 12:15:13.463,2022-05-17 12:00:50.178
17876,18023,20489,17653,12219,16476,00020489,2022-05-17 12:01:00.892,2022-05-17 12:01:00.892,2022-05-17 12:00:50.926
